Sample_ID,CentroidX,CentroidY,Mass,Width,Depth,Orientation0,Orientation1,Orientation2,Orientation3,Orientation4,Orientation5,Orientation6,Orientation7,Orientation8,Orientation9,Leaf weight,LeafArea,Leaf Hue,Class
391,151.1033085,294.4789167,0.417833951,255.3976913,690.6676642,0.161382684,0.15488148,0.138135857,0.102944011,0.075195821,0.056026121,0.059160319,0.06720007,0.081340573,0.103799362,0.02,9038.70954,63.89001717,C
392,160.0961697,298.9417252,0.423612596,191.0710952,692.4175381,0.186605687,0.16052613,0.128877014,0.103069712,0.076160465,0.05607224,0.060246522,0.063433709,0.070855555,0.089572183,0.05,9751.843572,64.65998572,C
393,152.2632353,242.5473224,0.338975945,185.1167173,476.7458241,0.255397528,0.183844125,0.124921271,0.087451377,0.068346625,0.055805681,0.054301227,0.053988781,0.055607785,0.057236385,0.01,10491.15296,65.25449999,C
394,188.1932953,252.0456007,0.327871278,164.8454278,442.1558592,0.249587635,0.182300857,0.105306555,0.072953268,0.059134731,0.047207435,0.051161338,0.05570982,0.063606096,0.074300315,0.03,9926.504977,62.83915573,C
395,124.6271214,188.4035316,0.317777236,196.6888217,388.8420773,0.298406688,0.193510969,0.113778278,0.075911987,0.062534707,0.046177124,0.046679829,0.049343825,0.05406508,0.05961835,0.04,9798.554965,61.84461102,C
396,184.2034182,274.2753726,0.379233953,220.3669095,704.8907398,0.249587635,0.182300857,0.124570269,0.085819736,0.068485763,0.051091206,,0.055520127,0.061684593,0.069033959,0.05,9971.595982,62.95814678,C
397,140.4840314,236.8187259,0.317777236,207.697882,453.4781639,0.2453897,0.193107196,0.128962471,0.082565131,0.068346625,0.049927476,0.051397416,0.056167344,,0.066610041,0.01,10700.18569,63.64191944,C
398,138.5514166,278.663572,0.43741653,236.8816,718.3848111,0.239194466,0.185308458,0.125276064,0.082111167,0.06639733,0.050423028,0.053058649,0.055915558,0.065425908,0.076889464,0.05,14345.63032,57.22834531,C
399,152.869791,291.7061662,0.418828869,253.6055435,692.8925327,0.161482718,0.154724565,0.138118837,0.102742074,0.075192097,0.055928388,0.059278619,0.067266306,0.081311515,0.103774676,,9052.4446,64.21988699,C
400,144.8622042,266.7985396,0.482316647,212,499,,0.196272609,0.130979154,0.087723766,,0.04916754,0.0503227,0.054952008,0.058934766,0.067403409,,,61.38,D
401,173.9202618,187.8666482,0.36796371,,336.4119734,0.263360869,0.182131447,0.124675185,0.084541345,,0.05356662,0.052242,0.053482965,0.057705915,0.062343955,,10973,59.11,D
402,179.2618337,232.3750892,0.388673115,190,453.4781639,0.293960095,0.192285518,0.112661866,0.076805929,0.060525569,0.047930036,0.047467739,0.050329036,0.056363614,0.0616706,,10649,49.81,D
403,117.1147913,253.3384183,0.411983171,239,471,0.317550139,0.201886947,0.11186435,0.078972287,0.060395898,0.045778364,0.044466163,0.043913307,0.045565063,0.049607483,,10170,56.79,D
404,170.1092265,233.9121427,0.376558216,203,419,0.283210412,0.192212165,0.113640173,0.074432288,0.059589021,0.047730302,0.05016348,0.054469274,,0.065056949,0.02,12374,61.33,D
405,214.4636581,222.8509219,,244,417,0.255657254,0.1851254,0.10725826,0.07643956,0.060085503,0.049095387,0.052210566,0.059262423,0.073097204,0.081986338,0.05,10066,62.85,D
406,195.1397717,272.0852769,0.395364001,,588,0.200750428,0.181123138,0.134342741,0.096951894,0.078715915,0.059516493,0.056342457,0.057792498,,0.069654998,0.04,10943,60.56,D
407,161.460942,246.6979307,0.386693618,244,570,0.190512165,0.163813822,0.126909887,0.089956176,0.076245967,0.056121256,0.057312718,0.065445845,,0.093693088,,9333,61.39,D
408,144.5319,266.5194,0.5074,212.477468,500.617619,,0.19643328,,0.087670573,0.068960426,0.04916075,0.05027602,0.054754859,0.058621636,0.067335453,0.02,10412.04852,61.37924126,D
409,173.9316,188.9942,0.4694,204.6992228,336.4119734,,0.182162963,0.124705306,0.084448996,0.065938415,0.053572853,0.052401809,0.053456555,0.057615825,0.062437537,0.04,10979.74181,58.86247792,D
410,179.1331,232.6124,0.3508,192.6748149,541.6758872,0.294004282,0.192329137,0.112791367,0.076648762,0.060545214,0.047766164,0.047479874,0.050206493,0.056651756,0.061764684,,10644.254,49.66275262,D
411,117.146,253.4652,0.4686,229.8714669,465.469395,0.317526261,0.201762016,0.111861077,0.079255023,0.060437014,0.045718927,0.044652423,0.043920304,0.045547459,0.049654573,0.01,10165.17378,56.84562084,D
412,170.0376,233.5771,0.4472,203.2862574,420.78236,0.283037908,0.192249477,0.113592702,0.074389448,0.0594941,0.047803002,0.050135376,0.054488825,0.059682647,0.065150227,,12394.39503,61.18149398,D
413,214.4094,222.3922,0.1316,239.9440896,417.0227701,0.255713008,,0.107290853,,0.060122191,0.048931437,0.052167899,0.05932112,0.073097204,0.082041557,0.02,10060.4474,62.508316,D
414,194.8446,271.3235,0.4093,207.071573,588.8739478,0.200851724,0.181234709,0.134308672,0.097001562,0.078641164,0.059477655,0.056420148,0.058014983,0.064891373,0.069665726,0.04,10925.91225,60.72979077,D
415,161.3686,246.5157,0.5289,247.6564873,568.5688055,0.190349866,0.163766916,0.127164965,0.090141452,0.076215251,0.056207612,0.057426704,0.065301636,0.080088057,0.093767964,0.02,9317.021163,61.2861963,D
416,144.9303,265.4847,0.484702892,213.8159546,498.1705835,0.235202044,0.196294884,0.130985743,0.087814152,0.069133371,0.049102324,0.050301632,0.054890645,0.058993358,0.067341495,0.04,10347.1939,61.53016332,D
417,173.871,185.7069,0.366451211,209.5744879,335.1905672,0.263493956,0.182267667,0.124645663,0.084404621,0.06580692,0.053595764,0.052262225,0.053329766,0.057782228,0.062355922,0.02,10996.7936,59.12267454,D
418,179.2724,231.5864,0.389237607,190.2655691,545.343922,0.294022728,0.192249409,0.112628522,0.07695047,0.060462354,0.047907283,0.047466163,0.050377322,0.056371497,0.061575644,0.02,10597.89049,49.75286666,D
419,117.0834,251.6798,0.407710878,238.9533096,470.082087,0.317515914,0.201814252,0.111802538,0.078928347,0.060410336,0.04579186,0.044428314,0.043797087,0.045603706,0.049557116,0.03,10161.30368,57.10423976,D
420,170.1352,232.8312,0.374511458,200.4892531,422.6130985,0.283172199,0.192210502,0.113587438,0.07435634,0.059515996,0.047759678,0.050207757,0.054467271,0.059385762,0.06516401,0.03,12379.2251,61.03196982,D
421,214.4642,222.3898,0.213689677,247.0662658,414.7498417,0.255702813,0.18502977,0.10711124,0.076477089,0.060141864,0.049134667,0.052218762,0.059284104,0.072919241,0.081952399,0.03,10009.33655,62.65477787,D
422,195.1375,270.2504,0.391465578,207.0450053,588.540909,0.200852471,0.181088901,0.134386081,0.097039579,0.078549373,,0.056396393,0.057731337,0.064705114,,0.05,10947.17966,60.59911725,D
423,161.6108,246.6683,0.389857243,242.7884265,569.4575046,0.190411529,0.163920301,0.126859248,0.090021442,0.076189849,0.04806045,0.057298812,0.065443441,0.080008982,0.049762815,0.04,9334.669106,61.58279116,D
424,143.6395,267.43,0.48216111,210.5088112,495.686118,0.235040691,0.196212938,0.130922099,0.08752229,0.068850463,0.048958999,0.05022743,0.054980954,0.058942383,0.0674857,0.03,10395.88992,61.19719089,D
425,174.3593,188.6336,0.368195807,212.4420064,334.6237171,0.263443,0.182020032,0.124611222,0.084460119,0.066024516,0.053574518,0.052329418,0.053285793,0.057834046,0.062348063,0.01,10941.39174,59.30630056,D
426,179.1684,232.5021,0.387697089,187.0239043,534.3058369,0.293977811,0.192379207,0.112743573,0.076851193,0.060517276,0.04806045,0.047585853,0.050421109,0.056492277,0.061650659,0.01,10621.7142,49.96103125,D
427,116.8674,253.5796,0.414053939,244.1171415,468.2343099,0.317462691,0.201878263,0.111756465,0.078784312,0.060310246,0.046045087,0.04462866,0.044048942,0.045579483,0.049762815,0.02,10106.12893,56.63611941,D
428,169.887,233.1052,0.380064361,198.3900886,419.3962086,0.283100965,0.19221588,0.113620637,0.0744137,0.05948561,0.047790571,0.049949087,0.054406574,0.059700209,0.064989432,0.05,12350.11174,61.49565543,D
429,213.5717,223.9561,0.214368276,243.1546519,418.0752378,0.25544141,0.185325026,0.107183168,0.076664205,0.060094562,0.049001057,0.052116889,,0.072932985,0.081846323,0.01,10085.49286,63.01772228,D
430,194.8145,270.7861,0.394848488,210.2813665,588.1843144,0.200613124,0.181083032,0.134328122,0.097086649,0.078834601,0.059519416,0.056353626,0.057725692,0.064732785,0.069648399,0.04,10925.33918,60.9294987,D
431,160.6656,245.4806,0.387444035,244.3082863,564.946159,0.190267586,0.163701178,,0.089966746,0.07620109,0.056183169,0.057168591,0.065332259,0.080038987,0.094053629,0.01,9377.912426,61.28361597,D
432,145.1878,268.5516,0.48314322,215.2296478,501.7107876,0.235288487,0.196322462,0.131140046,0.087665788,0.068858233,0.048897995,0.050140244,0.054841366,0.059038067,0.067162206,0.04,10408.24619,61.3057849,D
433,173.9356,189.07,0.366741722,210.0069846,332.6092346,0.263260832,0.18214938,0.124592511,0.084669385,0.066047444,0.053558461,0.052143619,0.05348047,0.05766757,0.062316503,0.03,11012.48659,59.44131231,D
434,178.0812,230.4214,0.391174082,188.7985546,538.1710002,0.294029412,0.19216586,0.112663644,0.076937575,0.06046412,0.048052477,0.047502955,0.050348772,0.056591434,0.061689708,0.01,10658.35876,49.94905607,D
435,117.6165,252.4449,0.411781324,233.5013068,473.4408557,0.317234096,0.201804192,0.111772119,0.07905686,0.060366843,0.045924047,0.044525745,0.044099981,0.045384442,0.049533509,0.04,10152.10931,57.00510877,D
436,168.8765,232.9654,0.377543534,203.9776072,420.8910049,0.283498467,0.192280816,0.11373406,0.074355701,0.05965358,0.047640083,0.050241872,0.054523784,0.059472492,0.065161398,0.02,12365.42622,61.60973707,D
437,216.0765,223.6691,0.214214285,244.6410172,418.2763448,0.255781868,0.185355416,0.107280476,0.076543429,0.059956374,0.049042224,0.052182564,0.05925282,0.072893468,0.081972671,0.03,10063.82556,63.25383294,D
438,195.6735,272.8235,0.394699366,208.8852053,596.5393802,0.20100603,0.181252192,0.134490626,0.096962004,0.078603026,0.059646972,0.056386031,0.0576038,0.064838258,0.069837843,0.01,10915.39749,60.78480596,D
439,161.7294,246.8637,0.386259419,241.1814304,570.0828807,0.190339182,0.163741865,0.127039411,0.089948989,0.076297146,0.056219353,0.057288582,0.065388604,0.079777723,0.093698356,0.02,9328.791583,61.45856576,D
440,146.678,267.5979,0.481619342,213.6390396,497.4866996,0.23518257,0.196201195,0.13094366,0.087660245,0.069010991,0.049255812,0.050341287,0.054889362,0.058840714,0.067428715,0.04,10465.51804,61.52679115,D
441,174.7286,188.9011,0.370005261,210.0039197,333.1476478,0.263320647,0.182084437,0.124751521,0.084514035,0.065928614,0.053551273,0.05222783,0.05351535,0.057680309,0.062380942,0.02,10970.06753,59.23686841,D
442,178.8132,233.4059,0.386171208,187.8657378,536.6644342,0.293907749,0.192270802,0.112689671,0.076809209,0.060534859,0.047890603,0.047462901,0.050369846,0.056333361,0.061727499,0.01,10664.92749,50.09919142,D
443,116.477,254.3754,0.412521682,239.3010498,473.9336395,0.317584237,0.201880101,0.111846318,0.078977403,0.060411265,0.045753807,0.044407755,0.043995246,0.045568074,0.049595876,0.05,10124.6593,56.79422744,D
444,171.6643,233.4344,0.379070213,203.5413749,421.0283814,0.283210032,0.192296265,0.113602485,0.074398039,0.059538866,0.04774649,0.050182023,0.054536792,0.059554634,0.064978465,0.05,12411.23904,61.17572557,D
445,217.2351,223.4306,0.210138081,242.8377063,419.5164164,0.255576981,0.185156129,0.107248194,0.076376759,0.060078246,0.049091613,0.05210538,0.059191341,0.072885284,0.081965231,0.04,10101.16452,62.7777951,D
446,195.3095,268.6417,0.395559365,205.0705126,591.2962827,0.200716667,0.181205207,0.134386906,0.09698321,0.078690831,0.059419672,0.056359813,0.057759959,0.064832203,0.069658332,0.01,10883.41763,60.52184739,D
447,160.9754,244.9121,0.390348795,245.1382306,569.7178502,0.190477333,0.163754542,0.126861108,0.089939875,0.076286256,0.05612651,0.057279462,0.065492624,0.07991447,0.093751535,0.02,9321.410455,61.08107868,D
448,143.8292103,268.0115366,0.481583822,209.7035673,500.9686725,0.235117114,0.196302208,0.131164652,0.087837479,0.069057887,0.049003157,0.050399891,0.055273365,0.058994269,0.067414271,0.01,10448.38698,61.30889601,D
449,174.0959258,188.7272141,0.369183252,208.0079146,329.983629,0.263422936,0.182105817,0.124823712,0.084356718,0.065931644,0.053575985,0.05216356,0.053505644,0.057571043,0.062460571,0.05,10930.30368,59.17176346,D
450,179.803718,231.9208463,0.390209706,192.2557199,537.9336436,0.294011292,0.192224579,0.112542431,0.076746197,0.060633541,0.048087422,0.047388134,0.050448451,0.056330211,0.06171017,0.01,10647.92512,49.7108721,D
451,118.1781544,255.4393582,0.412814861,240.6949747,467.6328066,0.317598223,0.201868316,0.11175395,0.078991848,0.060483539,0.045834042,0.044543489,0.044164797,0.045746375,0.049658355,0.02,10188.39764,56.95237137,D
452,169.0011519,233.8462135,0.373381876,205.766351,419.2185114,0.283219164,0.192248456,0.113636189,0.074323703,0.059663364,0.047818845,0.050230792,0.054416067,0.059408099,0.065172395,0.04,12391.90532,61.34703031,D
453,214.9270912,221.7968745,0.210836936,242.3445398,417.4282484,0.255841908,0.185023481,0.10710852,0.076395718,0.060008257,0.049212815,0.052086213,0.059262266,0.072996574,0.081981227,0.02,10050.06481,62.60835904,D
454,198.7044629,271.5166574,0.39094508,210.6615033,589.7845715,0.200786589,0.180964707,0.134451769,0.096952544,0.07850831,0.059623101,0.056204462,0.057769113,0.064771623,0.069549807,0.02,10949.55443,60.1494195,D
455,159.4986493,247.811526,0.385837196,244.4494946,567.1597239,0.190515159,0.163975452,0.126828253,0.089867378,0.076166885,0.056230429,0.057146049,0.065530302,0.080028421,0.093605254,0.01,9336.840616,61.63884512,D
456,146.9157285,266.0778608,0.482660121,241.2853569,498.8078792,0.235433063,0.196496029,0.130951245,0.087500914,0.068929679,0.049101651,0.050289177,0.054809156,0.05887796,0.067342734,0.02,10437.75679,61.32942504,D
457,173.5967789,186.113714,0.367662253,238.9354747,335.7393293,0.263300235,0.182210128,0.124727691,0.084569875,0.065856318,0.05359789,0.052419194,0.053611787,0.057585458,0.062380394,0.01,10956.38355,58.90983784,D
458,180.9401435,232.847462,0.390521477,246.8770388,544.3828363,0.29416491,0.192120968,0.112822813,0.077003748,0.060594802,0.047851586,0.047593872,0.050170365,0.056302675,0.061582686,0.04,10625.89678,49.9716056,D
459,117.5842703,252.7519165,0.40758079,,471.069789,0.317440654,0.202078431,0.111943258,0.0788514,0.060497319,0.045671657,0.044492484,0.043725419,0.045419655,0.049697775,0.04,10164.44235,56.73286903,D
460,169.7680541,234.9281484,0.376834226,,418.3711563,0.283046408,0.19200633,0.1138417,0.074456987,0.059574317,0.047692032,0.050275125,0.054539898,0.059327472,0.065199638,,12425.59281,61.22671802,D
461,215.8671719,224.4555864,0.212173144,246.091026,419.7150627,0.255681883,0.184988592,0.107173528,0.0764905,0.059948679,0.049121766,0.052190978,0.059200948,0.072800044,0.082169357,,10136.97975,62.87398638,D
462,196.4139637,273.4823756,0.391403794,209.5677344,586.6738744,0.200796046,0.18119007,0.134147281,0.096917846,0.078553876,0.059647792,0.05637336,0.057671352,0.064919754,0.069525307,,10908.17383,60.34695104,D
463,161.316402,246.6527426,0.386338448,246.8770388,566.1225319,0.190518805,0.163917156,0.126876011,0.089819142,0.076430441,0.056095106,0.057300118,0.065574753,0.079948744,0.09385914,0.01,9299.464269,61.21518596,D
464,144.5504493,267.5938015,0.483430402,217.0098063,499.4164372,0.23518012,0.195930356,0.130923696,0.087682789,0.069098124,0.049245338,0.050355932,0.054817151,0.058794379,0.067364476,,10396.76281,61.44842954,D
465,174.7022459,187.1821349,0.369692364,203.5796773,333.6403931,0.263205848,0.182249471,0.12477897,0.084560314,0.065984948,0.053395928,0.052316589,0.053490718,0.057842728,0.062248177,0.05,10977.3253,59.26299234,D
466,177.2952913,233.9854145,0.387379312,189.7619174,541.9406249,0.293767263,0.192100359,0.112687107,0.07658004,0.060661588,0.047812375,0.047350725,0.050242725,0.056191989,0.061625895,,10625.80986,49.59658515,D
467,117.026145,253.1339753,0.412423961,238.9354747,471.6134278,0.317426017,0.201849313,0.111810199,0.078951521,0.060298249,0.045708435,0.044396675,0.043797395,0.045670586,0.049777936,0.05,10156.04766,57.10623568,D
468,171.1239702,232.1306161,0.376466462,203.5227269,416.023262,0.283056705,0.192322425,0.113658693,0.074501297,0.059460101,0.047648865,0.050091598,0.054397899,0.059640503,0.065141516,,12417.50426,61.32357439,D
469,212.6210127,223.9803768,0.208209202,241.2853569,419.201629,0.255573021,0.185168334,0.107292656,0.076437993,0.060175136,0.049148321,0.052375786,0.05906177,0.072824194,0.081859237,0.02,10072.24393,62.54537674,D
470,196.0079213,270.0509291,0.396447988,209.384014,589.2453817,0.200590428,0.181155072,0.134430081,0.096924022,0.078400446,0.059529431,0.056335175,0.057769431,0.06473941,0.069703113,,10898.70531,60.83845337,D
471,162.3470825,244.3059816,0.38768327,238.2034083,569.7689078,0.1904878,0.163745049,0.126911333,0.089920411,0.076262528,0.056131338,0.057195146,0.065476622,0.079832292,0.093583553,,9360.926124,61.55915725,D
472,144.9991471,267.5854563,0.484801173,211.5860886,497.4888309,0.235259055,0.196488957,0.131069371,0.087686334,0.069080426,0.049235873,0.050019553,0.054840116,0.058941762,0.067429695,0.02,10353.80899,62.01851839,D
473,175.3837036,189.9865514,0.369646583,210.7659641,331.02354,0.26355872,0.182166285,0.124712329,0.084570207,0.066037544,0.05342572,0.052027851,0.05351117,0.057659511,0.062219482,0.03,10976.47862,59.33151898,D
474,180.2248088,231.5664337,0.390280693,196.4517665,539.316871,0.294057544,0.192257526,0.112717791,0.076814715,0.06057901,0.048047498,0.047398768,0.050283844,0.056353035,0.061634009,,10627.10077,49.6276945,D
475,118.5980155,251.5873727,0.414862136,241.9967944,467.0891668,0.317571252,0.201737718,0.111880363,0.07902383,0.060515159,0.045704547,0.044521048,0.043957844,0.04541899,0.04962522,,10166.98722,56.57410001,D
476,168.9228654,232.4047457,0.381681454,200.5584947,414.6961661,0.283451505,0.19222646,0.113624455,0.074401791,0.059586162,0.047918843,0.050286378,0.054634413,0.059418012,0.06524833,,12337.62195,61.53624904,D
477,214.6968563,221.6262158,0.211917496,246.9276633,417.5043248,,0.185108325,0.107306615,0.076327312,0.059961467,0.049292879,0.052372014,0.059112443,0.072745455,0.082131207,,10107.26244,63.23042808,D
478,193.8643946,271.2147334,0.39471551,205.5836365,584.6279355,0.200497061,0.181179539,0.134310406,0.096984065,0.078676808,0.059473692,0.056124961,0.05779329,0.064813622,0.069616728,,10960.7327,60.67682296,D
479,161.9600549,247.4458715,0.387112233,244.0259015,568.9546067,0.190492958,,0.126669876,0.089855248,0.076374818,0.055975134,0.057460132,0.065506924,0.080096756,0.093877598,,9368.686232,61.41552502,D
480,145.7650989,268.2352068,0.481022692,214.7002578,498.3732583,0.235087536,0.196217643,0.130858255,0.087711619,0.069089618,0.049210978,0.05026973,0.054963718,0.058840937,0.067430807,,10413.98074,61.48387599,D
481,172.9064437,188.3232813,0.368768745,210.9860124,331.8192456,0.263386113,0.182208846,0.124768866,0.084582724,0.066287595,0.053565932,0.05248635,0.053552512,0.057791555,0.062239101,,10996.89543,59.34930142,D
482,178.4983378,232.643932,0.384061803,190.2856448,536.4397347,0.294190702,,0.112715394,0.076818313,0.060462175,0.047916315,0.047603589,0.050359064,0.056395671,0.061621123,,10655.56866,50.02783859,D
483,121.0033412,253.2546403,0.41347539,237.2216678,468.0366355,0.317655886,0.201949309,0.111733638,0.078857415,0.060389589,0.045784496,0.044315005,0.044097542,0.045732057,0.049551894,,10160.59051,56.49713195,D
484,169.2302222,232.7916699,0.375482436,198.3844337,419.0578344,0.282961605,0.192235987,0.113562419,0.074637174,0.059638904,0.047681966,0.050027248,0.054430221,0.059446785,0.064996968,,12334.85558,61.1928315,D
485,216.899677,222.7445572,0.213385988,241.4807806,419.7196755,0.255577669,0.18510889,0.107317862,0.076525451,0.060002604,0.048973616,0.052302562,0.059221807,0.073001814,0.082285411,,10039.50726,62.80954399,D
486,196.091032,271.788594,0.395354284,206.3120125,591.2196788,0.200657395,0.180903449,0.134240399,0.097011711,0.078784653,0.059297922,0.056386909,0.057803327,0.065071379,0.0699091,0.03,10984.60441,60.34738155,D
487,160.6452327,246.0588126,0.385703746,245.1831205,571.4645726,0.190364446,0.163671199,0.126985305,0.090106199,0.076251064,0.056139786,0.057343799,0.0656267,0.079942587,0.093566805,,9382.740803,61.43040317,D
488,145.3025275,266.7989753,0.483690111,210.282295,497.1145728,0.235291296,0.196354075,0.131106404,0.087688434,0.069052524,0.049303008,0.050302897,0.054930662,0.058973999,0.067381144,0.02,10420.49078,61.15712959,D
489,173.2684941,184.5037983,0.367891989,211.7719459,334.0735104,0.263391888,0.18232422,0.124793071,0.08464438,0.065912029,0.053511493,0.052181662,0.053374228,0.057927151,0.062479229,0.03,10941.33125,59.04921663,D
490,179.7707889,233.1992228,0.38632111,188.6644392,535.8296118,0.294012633,0.192232754,0.112604312,0.076587248,0.060711917,0.047836156,0.047357246,0.05015996,0.056454867,0.061799254,0.02,10662.30375,49.76208427,D
491,116.5908341,250.9153424,0.409513537,240.1660659,469.4999614,0.317424922,0.201976175,0.111892629,0.079020342,0.060213081,0.045826082,0.044367156,0.044065632,0.045793894,0.049621738,0.02,10167.47914,57.06351835,D
492,170.0032125,234.7653753,0.378214031,206.9651964,419.2755448,0.283358878,0.192069387,0.113635903,0.074469208,0.059426186,0.047700448,0.049923915,0.054518311,0.059557091,0.06520875,0.03,12378.76375,61.18376777,D
493,216.562642,221.3445958,0.207826355,246.4517361,415.4179942,0.255604686,0.18522264,0.107426447,0.076613329,0.060229535,0.049043868,0.052256424,0.059480707,0.072994176,0.081912421,,10038.91803,62.94324579,D
494,194.0387999,268.8075653,0.394704531,207.5812594,589.1027696,0.200791987,0.181118999,0.134207873,0.096983054,0.078544526,0.059477136,0.056681901,0.057932929,0.06497908,0.069774728,0.05,10939.47984,60.83637411,D
495,160.8639863,247.9092732,0.387007723,243.7023736,569.0514467,0.19069302,0.16380247,0.126901187,0.089987213,0.076041525,0.056067923,0.057349936,0.065355976,0.080101159,0.09348425,0.02,9326.111006,61.27336664,D
496,140.4425958,267.2785695,0.480387868,211.7060874,492.8244851,0.235171812,0.196307876,0.130872108,0.087875253,0.068916864,0.04934871,0.050307482,0.055008695,0.059021957,0.067429136,,10484.12247,61.3250052,D
497,173.2537293,187.7928791,0.370367325,208.6443723,331.1654258,0.263602167,0.182133533,0.12478684,0.084657259,0.065828691,0.053549882,0.052354465,0.0534786,0.057754421,0.062330466,0.02,11021.53165,59.3170973,D
498,179.832026,232.4528454,0.391155985,191.398696,543.3188524,0.294171727,0.192139014,0.112640186,0.077024851,0.060552282,0.047728352,0.047466194,0.050594722,0.056308099,0.06177907,,10604.34012,49.81166095,D
499,117.2016863,253.3211127,0.410253029,239.1500912,471.614591,0.317409711,0.201965687,0.111749964,0.079037967,0.060545105,0.04558719,0.044234363,0.043915962,0.045663344,0.049482073,,10179.87355,57.04074302,D
500,172.4319305,234.2485624,0.377765411,205.7865475,418.6032468,0.283183624,0.19218783,0.113629286,0.07450597,0.059628138,0.047666421,0.050150284,0.054419966,0.059540769,0.065173283,,12354.07594,61.6496224,D
501,215.3954297,223.8832915,0.21075851,248.2373681,416.5924338,0.255626532,0.185121895,0.107035497,0.07639634,0.060115875,0.049129288,0.052116897,0.059277877,0.072793481,0.081867425,,10077.46865,62.59545021,D
502,195.4588012,269.6951691,0.398160819,208.3185829,590.714251,0.200864661,0.181117325,0.134283671,0.096787535,0.078742882,0.059245469,0.05623054,0.057738984,0.064882049,0.069569645,,10982.00585,60.71128044,D
503,160.7730159,245.2797962,0.383871612,240.7631786,570.8640401,0.190449358,0.163902181,0.126918989,0.0898911,0.076268338,0.056029645,0.057268194,0.065582519,0.079879537,0.093700149,,9354.043141,61.43959135,D
504,144.0852148,269.6368133,0.479668524,211.485487,494.0888044,0.235081272,0.196396269,0.131052012,0.087713998,0.06888713,0.048974779,0.050454568,0.054744748,0.058854259,0.067562471,,10443.57339,61.4706139,D
505,174.2974708,189.6853502,0.367803215,210.8024895,331.8914425,0.263408691,0.182042993,0.124688574,0.084593914,0.066018867,0.05370346,0.052128969,0.053571719,0.057828468,0.062268463,,10921.8761,59.42378731,D
506,178.8555199,232.045227,0.39225542,190.4378105,541.0320761,0.293907013,0.192324797,0.112545614,0.076971237,0.060560516,0.047941087,0.047556048,0.050265396,0.056483558,0.061778639,,10678.8574,49.95563572,D
507,117.9338522,251.2873339,0.410879648,243.6748793,469.1334615,0.317523372,0.201852066,0.111847917,0.079123907,0.06033797,0.045611813,0.044364194,0.044003786,0.045696189,0.049649495,,10215.03157,56.84654289,D
508,168.7230265,231.8043953,0.373545075,201.3683549,423.1429937,0.283266274,0.192255057,0.113687209,0.074369842,0.05955516,0.047684705,0.050205062,0.05418745,0.059388709,0.065127982,,12337.34148,61.14025484,D
509,214.404377,224.0754256,0.211942473,243.6079316,414.6775363,0.255693492,0.185270845,0.107169265,0.076418097,0.059950126,0.048937778,0.052107979,0.059327679,0.072795425,0.082143531,,10127.66933,62.70977014,D
510,195.7481494,273.6885184,0.394111483,210.1758017,593.5971357,0.200787302,0.181072096,0.134336699,0.096870507,0.078783476,0.059599921,0.056327584,0.057536661,0.064774389,0.069578904,,10952.34507,60.39072342,D
511,161.0538466,247.9376136,0.385891545,246.4787562,568.1903207,0.190577162,0.164055555,0.126719909,0.089886879,0.076434491,0.05627279,0.057403486,0.065409581,0.07989968,0.093500855,,9290.847242,61.36878055,D
512,145.2890313,267.8626214,0.480869774,209.6754706,498.6516599,,0.196375222,0.130934695,0.087896984,0.06906376,0.049096778,0.050300166,0.054870154,0.05906813,0.067430841,,10424.74928,61.27588867,D
513,176.4389717,188.3680761,0.36940917,213.3031982,335.0737976,0.263267893,0.182267293,0.124593979,0.084409972,0.065949112,0.053586917,0.05213865,0.053585433,0.057701424,0.062323242,,10910.90441,58.97430891,D
514,177.2440502,234.2664158,0.391355788,191.0018681,540.114477,0.294071408,0.192170791,0.112707227,0.076681648,0.060334409,0.047939943,0.04752847,0.050371051,0.056143076,0.061589002,,10658.80563,49.8806699,D
515,115.0840721,254.6681976,0.411924185,238.6892248,470.4512178,0.317740381,0.202159901,0.111899429,0.079088742,0.060277593,0.045853686,0.044180279,0.043827871,0.045573683,0.049654339,,10240.30049,56.81108804,D
516,170.7921143,233.1583819,0.380386139,204.0908804,414.8478049,0.283095622,0.192178547,0.113532512,0.074501047,0.059697809,0.047743627,0.050356878,0.05453371,0.059456586,0.065076606,,12388.09079,60.97050303,D
517,218.1901549,223.3734953,0.211301732,246.6490385,414.0812557,0.255776659,0.185098697,0.107227652,0.076387372,0.060111097,0.04898938,0.052244336,0.059284651,0.072927272,0.082094614,,10007.73729,62.93523604,D
518,193.9219593,269.2358769,0.396969586,205.7266722,589.6127493,0.200812092,0.181249289,0.134436967,0.096917524,0.078718224,0.059551089,0.05644124,0.057725349,0.065000902,0.069624127,,10923.93294,60.39816078,D
519,161.4094635,244.3396635,0.386701146,241.9223313,571.4208713,0.190612926,0.163614345,0.127011594,0.090033991,0.076281393,0.055971523,0.057379937,0.065485416,0.080417908,0.093455485,,9355.566697,61.38975886,D
520,144.1717467,266.8290766,0.483547314,212.501178,501.9228604,0.235253337,0.196287748,0.130982383,0.08764277,0.069025234,0.049108846,0.050386796,0.054997723,0.059133823,0.067567868,,10412.99543,61.3834541,D
521,172.6342262,188.7913217,0.368004702,213.252624,328.6874215,0.263162804,0.181992253,0.124556708,0.084550746,0.066163734,0.053562098,0.052220836,0.053289725,0.057788962,0.062167918,,10987.58706,58.90239143,D
